"","model_S$FREQUENCY","V2","V3"
"14825",1,43.83,-96.72
"14826",1,41.55,-72.8
"14827",1,33.45,-112.04
"14828",1,41.68,-72.94
"14829",1,41.73,-72.79
"14830",1,41.75,-72.68
"14831",1,41.58,-73.41
"14832",1,39.76,-86.5
"14833",1,39.78,-86.34
"14834",1,30.39,-86.47
"14835",1,30.53,-86.5
"14836",1,30.77,-85.54
"14837",1,30.19,-82.63
"14838",1,30.95,-87.15
"14839",1,32.23,-110.84
"14840",1,30.25,-81.58
"14841",1,30.57,-84.55
"14842",1,30.16,-85.65
"14843",1,43.42,-103.48
"14844",1,42.09,-78.43
"14845",1,40.1,-99.36
"14846",1,41.57,-75.43
"14847",1,40.31,-75.15
"14848",1,40.34,-75.93
"14849",1,40.81,-79.56
"14850",1,40.44,-79.92
"14851",1,40.42,-79.75
"14852",1,40.46,-79.94
"14853",1,40.57,-80.01
"14854",1,40.34,-78.39
"14855",1,39.81,-76.98
"14856",1,42.88,-100.54
"14857",1,40.88,-97.59
"14858",1,40.62,-79.74
"14859",1,41.63,-79.68
"14860",1,41.01,-76.45
"14861",1,39.98,-75.13
"14862",1,40,-75.21
"14863",1,40.01,-75.15
"14864",1,40.97,-117.73
"14865",1,36.21,-116.03
"14866",1,40.18,-118.48
"14867",1,41.83,-75.87
"14868",1,41.2,-76
"14869",1,40.65,-75.61
"14870",1,40.32,-76.4
"14871",1,40.61,-79.16
"14872",1,39.93,-77.65
"14873",1,40.26,-76.88
"14874",1,42.13,-80.09
"14875",1,42.25,-71.08
"14876",1,35.22,-80.65
"14877",1,34.6,-112.33
"14878",1,42.54,-70.95
"14879",1,42.53,-70.94
"14880",1,44.03,-69.53
"14881",1,40.27,-86.51
"14882",1,33.52,-112.1
"14883",1,37.15,-93.27
"14884",1,39.65,-87.4
"14885",1,30.8,-83.56
"14886",1,41.21,-80.47
"14887",1,38.04,-87.26
"14888",1,40.29,-87.3
"14889",1,41.63,-87.45
"14890",1,41.44,-87.33
"14891",1,41.13,-84.6
"14892",1,43.65,-70.34
"14893",1,40.28,-85.84
"14894",1,41.67,-86.16
"14895",1,41.06,-86.2
"14896",1,32.18,-110.96
"14897",1,33.97,-83.41
"14898",1,32.6,-83.76
"14899",1,33.03,-83.95
"14900",1,32.01,-81.09
"14901",1,45.47,-98.5
"14902",1,33.3,-83.98
"14903",1,41.33,-86.33
"14904",1,43.43,-103.48
"14905",1,43.14,-70.65
"14906",1,42.08,-72.04
"14907",1,37.63,-77.53
"14908",1,44.08,-103.25
"14909",1,42.33,-72.65
"14910",1,40.84,-83.28
"14911",1,41.76,-70.71
"14912",1,41.94,-70.65
"14913",1,36.6,-82.22
"14914",1,44.08,-93.51
"14915",1,46.88,-68.01
"14916",1,44.96,-93.21
"14917",1,43.53,-96.76
"14918",1,44.81,-95.54
"14919",1,46.81,-95.84
"14920",1,48.19,-96.77
"14921",1,34.06,-78.9
"14922",1,41.77,-87.69
"14923",1,44.92,-92.98
"14924",1,44.45,-93.92
"14925",1,35.87,-84.02
"14926",1,42.09,-75.94
"14927",1,44.55,-70.56
"14928",1,34.5,-97
"14929",1,42.09,-79.23
"14930",1,35.89,-84.56
"14931",1,43.6,-116.26
"14932",1,36.75,-76.25
"14933",1,42.78,-112.85
"14934",1,38.05,-78.52
"14935",1,37.34,-76.74
"14936",1,43.55,-116.57
"14937",1,43.65,-116.69
"14938",1,42.61,-76.19
"14939",1,37.07,-80.76
"14940",1,36.9,-76.28
"14941",1,36.85,-76.19
"14942",1,36.99,-76.39
"14943",1,43.83,-111.77
"14944",1,35.85,-98.42
"14945",1,37.27,-80.02
"14946",1,36.87,-76.44
"14947",1,36.76,-76.59
"14948",1,36.7,-77.54
"14949",1,43.8,-123.04
"14950",1,36.94,-82.63
"14951",1,37.16,-82.45
"14952",1,37.31,-76.73
"14953",1,36.85,-76.19
"14954",1,43.49,-72.4
"14955",1,37.47,-77.66
"14956",1,40.26,-80.98
"14957",1,34.82,-82.41
"14958",1,33.38,-79.28
"14959",1,33.56,-79.04
"14960",1,32.32,-81.05
"14961",1,34.25,-80.59
"14962",1,34.72,-80.79
"14963",1,34.72,-82.25
"14964",1,41.16,-83.42
"14965",1,47.86,-121.99
"14966",1,34.91,-81.88
"14967",1,41.64,-80.15
"14968",1,34.64,-79.7
"14969",1,33.69,-80.21
"14970",1,32.92,-80.67
"14971",1,34.55,-82.63
"14972",1,41.49,-81.71
"14973",1,33.09,-80.29
"14974",1,33.95,-81.11
"14975",1,34.09,-80.99
"14976",1,43.04,-76.14
"14977",1,34.48,-81.94
"14978",1,34.07,-81.11
"14979",1,34.84,-82.42
"14980",1,32.84,-79.98
"14981",1,34.01,-81.12
"14982",1,34.86,-80.8
"14983",1,32.22,-80.72
"14984",1,29.31,-94.78
"14985",1,34.01,-81.03
"14986",1,47.66,-118.15
"14987",1,46.71,-122.99
"14988",1,40.67,-111.85
"14989",1,29.79,-95.69
"14990",1,38.44,-78.87
"14991",1,32.79,-96.78
"14992",1,41.05,-111.97
"14993",1,31.94,-106.41
"14994",1,41.16,-111.94
"14995",1,41.11,-88.83
"14996",1,46.98,-123.82
"14997",1,31.68,-106.21
"14998",1,32.59,-97.14
"14999",1,45.38,-122.74
"15000",1,45.36,-122.59
"15001",1,45.51,-122.77
"15002",1,45.52,-122.98
"15003",1,47.12,-118.37
"15004",1,47.63,-122.14
"15005",1,45.53,-122.7
"15006",1,45.53,-122.61
"15007",1,45.5,-122.68
"15008",1,46.05,-116.35
"15009",1,45,-122.79
"15010",1,44.25,-116.96
"15011",1,44.55,-122.91
"15012",1,42.93,-78.85
"15013",1,42.51,-78.66
"15014",1,42.91,-78.78
"15015",1,44.22,-73.6
"15016",1,43.07,-74.33
"15017",1,44.86,-74.29
"15018",1,43,-78.18
"15019",1,43.97,-75.91
"15020",1,43.8,-75.5
"15021",1,43.19,-77.59
"15022",1,43.11,-77.62
"15023",1,40.81,-73.51
"15024",1,40.77,-73.48
"15025",1,43.18,-78.67
"15026",1,43.09,-79.05
"15027",1,43.03,-78.86
"15028",1,43.15,-79.03
"15029",1,43.09,-75.26
"15030",1,43.1,-75.28
"15031",1,42.96,-77.14
"15032",1,43.45,-76.52
"15033",1,42.46,-75.05
"15034",1,35.16,-106.59
"15035",1,41.21,-73.99
"15036",1,41.11,-74.13
"15037",1,43.49,-96.78
"15038",1,37.79,-85.91
"15039",1,44.94,-74.91
"15040",1,42.8,-73.92
"15041",1,42.36,-87.87
"15042",1,47.51,-121.89
"15043",1,41.36,-88.82
"15044",1,41.33,-89.12
"15045",1,42.79,-73.88
"15046",1,42.98,-70.94
"15047",1,40.95,-73.06
"15048",1,38.42,-83.75
"15049",1,38.02,-84.51
"15050",1,42.47,-76.54
"15051",1,41.74,-75.05
"15052",1,43.31,-73.65
"15053",1,38.08,-84.5
"15054",1,41.2,-73.73
"15055",1,40.85,-73.84
"15056",1,38.38,-75.6
"15057",1,38.38,-84.28
"15058",1,40.76,-73.95
"15059",1,40.78,-73.94
"15060",1,40.73,-73.98
"15061",1,40.79,-73.95
"15062",1,40.72,-73.8
"15063",1,37.73,-89.22
"15064",1,40.77,-87.73
"15065",1,36.87,-87.82
"15066",1,36.96,-86.45
"15067",1,40.73,-73.85
"15068",1,40.7,-73.94
"15069",1,42.99,-78.73
"15070",1,42.67,-73.75
"15071",1,40.66,-73.93
"15072",1,40.74,-74
"15073",1,40.75,-73.71
"15074",1,40.91,-73.84
"15075",1,37.16,-83.38
"15076",1,40.77,-73.92
"15077",1,43.1,-76.11
"15078",1,43.08,-75.65
"15079",1,40.94,-73.05
"15080",1,42.7,-73.91
"15081",1,40.41,-91.11
"15082",1,40.72,-89.27
"15083",1,42.26,-89
"15084",1,43.19,-77.71
"15085",1,37.8,-89.03
"15086",1,43.15,-77.64
"15087",1,38.3,-76.64
"15088",1,40.85,-73.85
"15089",1,42.3,-75.4
"15090",1,37.72,-88.95
"15091",1,39.98,-74.59
"15092",1,41.8,-89.7
"15093",1,43.01,-78.18
"15094",1,40.65,-73.94
"15095",1,40.74,-73.97
"15096",1,40.97,-73.89
"15097",1,40.93,-73.9
"15098",1,40.6,-74.09
"15099",1,42.56,-79.13
"15100",1,42.09,-76.8
"15101",1,43.01,-78.2
"15102",1,40.74,-73.98
"15103",1,42.65,-73.77
"15104",1,40.73,-73.98
"15105",1,42.92,-78.87
"15106",1,40.69,-73.42
"15107",1,42.45,-90.46
"15108",1,40.69,-73.77
"15109",1,36.82,-84.87
"15110",1,36.92,-84.12
"15111",1,36.85,-83.87
"15112",1,37.12,-84.11
"15113",1,38.09,-82.6
"15114",1,40.89,-73.31
"15115",1,30.38,-103.67
"15116",1,32.97,-102.84
"15117",1,31.44,-97.78
"15118",1,32.89,-100.14
"15119",1,28.85,-97.88
"15120",1,29.67,-97.65
"15121",1,38.08,-89.38
"15122",1,30.39,-96.08
"15123",1,41.93,-89.06
"15124",1,28.72,-96.21
"15125",1,32.83,-100.44
"15126",1,33.17,-101.82
"15127",1,33.19,-99.18
"15128",1,34.54,-101.76
"15129",1,31.05,-104.83
"15130",1,41.87,-87.67
"15131",1,41.76,-87.59
"15132",1,31.23,-101.94
"15133",1,41.75,-87.57
"15134",1,41.9,-87.7
"15135",1,41.57,-87.7
"15136",1,41.6,-87.73
"15137",1,41.98,-88.69
"15138",1,38.27,-85.56
"15139",1,37.58,-84.29
"15140",1,36.87,-88.37
"15141",1,38.25,-85.75
"15142",1,38.22,-85.72
"15143",1,38.32,-85.58
"15144",1,38.27,-85.6
"15145",1,38.35,-81.63
"15146",1,38.32,-81.57
"15147",1,38.42,-82.44
"15148",1,37.68,-82.27
"15149",1,36.61,-83.74
"15150",1,40.5,-74.45
"15151",1,37.73,-88.52
"15152",1,40.12,-88.26
"15153",1,40.12,-88.23
"15154",1,38.38,-82.52
"15155",1,38.18,-81.32
"15156",1,44,-73.17
"15157",1,42.24,-88.84
"15158",1,37.05,-88.65
"15159",1,29.4,-100.91
"15160",1,31.15,-88.56
"15161",1,30.45,-97.59
"15162",1,32.36,-89.13
"15163",1,32.66,-97.06
"15164",1,30.67,-96.32
"15165",1,48.39,-115.55
"15166",1,33.07,-89.6
"15167",1,30.44,-89.09
"15168",1,33.92,-90.5
"15169",1,30.4,-88.89
"15170",1,41.14,-80.66
"15171",1,35.99,-76.93
"15172",1,35.88,-80.11
"15173",1,36.07,-76.61
"15174",1,36.04,-78.9
"15175",1,35.26,-81.03
"15176",1,35.2,-80.84
"15177",1,36.05,-79.77
"15178",1,35.72,-77.94
"15179",1,36.14,-80.67
"15180",1,35.26,-82.71
"15181",1,35.43,-83.44
"15182",1,36.42,-80.23
"15183",1,34.01,-78.29
"15184",1,34.34,-78.69
"15185",1,47.3,-101.61
"15186",1,47.45,-98.12
"15187",1,46.93,-97.99
"15188",1,46.81,-100.78
"15189",1,46.83,-96.83
"15190",1,48.12,-98.85
"15191",1,46.89,-98.75
"15192",1,47.4,-97.06
"15193",1,48.41,-97.41
"15194",1,48.36,-100
"15195",1,48.4,-102.93
"15196",1,48.67,-102.08
"15197",1,48.23,-101.29
"15198",1,41.63,-93.66
"15199",1,46.88,-96.79
"15200",1,48.76,-98.37
"15201",1,38.27,-85.7
"15202",1,41.2,-96.14
"15203",1,28.48,-81.37
"15204",1,28.6,-81.33
"15205",1,26.61,-80.09
"15206",1,26.65,-80.21
"15207",1,27.66,-80.4
"15208",1,27.76,-82.64
"15209",1,45.5,-122.69
"15210",1,27.83,-82.7
"15211",1,28.06,-82.42
"15212",1,27.99,-82.48
"15213",1,27.71,-82.37
"15214",1,27.99,-82.49
"15215",1,28.53,-82.52
"15216",1,28.54,-82.53
"15217",1,30.12,-83.59
"15218",1,26.95,-82.33
"15219",1,27.3,-82.44
"15220",1,27.09,-82.45
"15221",1,28.67,-81.37
"15222",1,27.43,-80.35
"15223",1,27.3,-80.27
"15224",1,28.91,-82.02
"15225",1,28.95,-81.96
"15226",1,29.86,-81.32
"15227",1,29.02,-80.92
"15228",1,29.38,-82.45
"15229",1,28.26,-82.19
"15230",1,28.2,-82.66
"15231",1,28.19,-82.45
"15232",1,42.76,-71.19
"15233",1,28.23,-80.73
"15234",1,29.64,-82.34
"15235",1,29.69,-82.44
"15236",1,29.99,-81.68
"15237",1,26.03,-80.25
"15238",1,26.16,-80.22
"15239",1,28.95,-82.62
"15240",1,25.68,-80.34
"15241",1,25.82,-80.19
"15242",1,25.57,-80.34
"15243",1,40.74,-84.09
"15244",1,25.89,-80.33
"15245",1,25.68,-80.46
"15246",1,29.13,-82.22
"15247",1,29.17,-82.14
"15248",1,27.48,-82.62
"15249",1,27.39,-82.44
"15250",1,33.66,-85.82
"15251",1,33.66,-85.82
"15252",1,33.5,-86.8
"15253",1,33.48,-112.04
"15254",1,34.22,-86.16
"15255",1,33.03,-111.39
"15256",1,32.95,-87.15
"15257",1,32.68,-114.64
"15258",1,44.17,-123.19
"15259",1,44.93,-123.03
"15260",1,31,-86.31
"15261",1,34.24,-87.59
"15262",1,40.03,-80.74
"15263",1,39.79,-75.07
"15264",1,39.79,-75.07
"15265",1,31.69,-86.27
"15266",1,30.7,-88.08
"15267",1,30.7,-88.08
"15268",1,30.71,-88.1
"15269",1,32.33,-86.28
"15270",1,32.51,-85.01
"15271",1,28.62,-96.63
"15272",1,40.28,-76.82
"15273",1,41.48,-81.61
"15274",1,41.43,-81.51
"15275",1,41.44,-81.94
"15276",1,41.45,-81.51
"15277",1,41.28,-84.34
"15278",1,40.21,-74.76
"15279",1,39.72,-82.58
"15280",1,39.95,-83.14
"15281",1,18.22,-66.03
"15282",1,39.96,-83.06
"15283",1,41.54,-84.13
"15284",1,39.94,-75.11
"15285",1,39.93,-75.11
"15286",1,39.68,-74.86
"15287",1,39.93,-75.1
"15288",1,40.9,-74.17
"15289",1,40.75,-74.24
"15290",1,40.76,-74.3
"15291",1,40.53,-74.86
"15292",1,40.79,-74
"15293",1,40.67,-74.42
"15294",1,40.71,-74.36
"15295",1,40.66,-74.21
"15296",1,40.61,-74.29
"15297",1,40.5,-74.46
"15298",1,40.53,-74.47
"15299",1,40.35,-74.67
"15300",1,40.29,-74.74
"15301",1,40.82,-74.69
"15302",1,40.96,-74.31
"15303",1,40.3,-73.99
"15304",1,40.3,-73.99
"15305",1,39.96,-74.22
"15306",1,39.72,-74.28
"15307",1,40.57,-74.6
"15308",1,40.74,-74.03
"15309",1,40.86,-74.14
"15310",1,40.81,-74.2
"15311",1,40.35,-80.63
"15312",1,18.03,-66.59
"15313",1,40.4,-82.45
"15314",1,41.66,-81.25
"15315",1,41.37,-82.1
"15316",1,41.47,-81.99
"15317",1,33.45,-112.03
"15318",1,41.67,-83.67
"15319",1,36.45,-103.19
"15320",1,34.04,-106.91
"15321",1,35.11,-114.56
"15322",1,33.32,-105.63
"15323",1,32.97,-103.35
"15324",1,32.26,-107.77
"15325",1,40.04,-82.47
"15326",1,33.38,-111.73
"15327",1,33.66,-112.2
"15328",1,32.29,-106.74
"15329",1,32.36,-106.77
"15330",1,35.09,-106.64
"15331",1,35.21,-106.68
"15332",1,35.09,-106.55
"15333",1,33.31,-104.52
"15334",1,33.42,-104.52
"15335",1,35.16,-107.83
"15336",1,35.31,-106.68
"15337",1,35.07,-106.58
"15338",1,36.16,-115.23
"15339",1,34.74,-112.03
"15340",1,36.11,-115.12
"15341",1,36.08,-115.29
"15342",1,41.88,-79.15
"15343",1,36.15,-115.21
"15344",1,36.12,-115.12
"15345",1,40.76,-86.36
"15346",1,40.76,-86.36
"15347",1,38.33,-85.75
"15348",1,41.55,-87.05
"15349",1,33.46,-112.03
"15350",1,40.59,-112.03
"15351",1,40.75,-82.53
"15352",1,36.19,-115.12
"15353",1,30.96,-85.51
"15354",1,41.29,-82.88
"15355",1,41.19,-85.1
"15356",1,44.96,-93.09
"15357",1,41.34,-83.14
"15358",1,36.16,-115.17
"15359",1,41.12,-95.95
"15360",1,40.49,-111.41
"15361",1,40.76,-86.08
"15362",1,40.07,-86.91
"15363",1,37.51,-77.7
"15364",1,40.74,-85.17
"15365",1,41.62,-87.52
"15366",1,41.51,-87.26
"15367",1,41.45,-87.33
"15368",1,61.24,-149.74
"15369",1,33.68,-112.11
"15370",1,60.79,-161.78
"15371",1,40.4,-86.81
"15372",1,41.71,-86.9
"15373",1,40.81,-81.52
"15374",1,33.1,-89.06
"15375",1,61.18,-149.88
"15376",1,41.29,-86.62
"15377",1,39.96,-86.16
"15378",1,41.08,-81.5
"15379",1,43.33,-98.35
"15380",1,41.16,-85.46
"15381",1,39.65,-86.08
"15382",1,39.78,-86.19
"15383",1,33.6,-112.26
"15384",1,33.43,-111.82
"15385",1,45.45,-99.66
"15386",1,40.77,-81.51
"15387",1,39.66,-78.74
"15388",1,40.38,-80.07
"15389",1,40.01,-75.68
"15390",1,37.33,-80.71
"15391",1,32.86,-114.44
"15392",1,18.27,-66.7
"15393",1,43.47,-96.78
"15394",1,40.06,-80.69
"15395",1,40.56,-79.87
"15396",1,40.61,-75.47
"15397",1,40.78,-97.81
"15398",1,43.18,-70.88
"15399",1,40.58,-74.27
"15400",1,32.17,-110.86
"15401",1,39.68,-80.85
"15402",1,29.99,-95.28
"15403",1,46.89,-67.82
"15404",1,62.11,-145.54
"15405",1,35.7,-81.29
"15406",1,45.81,-100.81
"15407",1,36.65,-80.25
"15408",1,40.27,-76.46
"15409",1,46.4,-117.05
"15410",1,37.55,-76.98
"15411",1,35.61,-105.24
"15412",1,40.61,-75.53
"15413",1,40.67,-78.25
"15414",1,40.06,-77.54
"15415",1,40.36,-75.99
"15416",1,40.71,-80.32
"15417",1,39.64,-75.63
"15418",1,40.41,-79.24
"15419",1,40.18,-74.89
"15420",1,42.89,-70.87
"15421",1,35.22,-106.69
"15422",1,40.13,-75.22
"15423",1,41.33,-80.42
"15424",1,40.29,-76.9
"15425",1,41.2,-77.27
"15426",1,40.21,-76.97
"15427",1,40.27,-76.69
"15428",1,40.11,-74.96
"15429",1,44.36,-69.76
"15430",1,30.11,-94.17
"15431",1,39.94,-78.01
"15432",1,37.16,-76.57
"15433",1,42.38,-82.91
"15434",1,40.84,-73.84
"15435",1,40.68,-73.94
"15436",1,40.03,-75.1
"15437",1,40.16,-80.28
"15438",1,40.8,-75.62
"15439",1,40.22,-75.55
"15440",1,41.95,-75.59
"15441",1,40.06,-76.35
"15442",1,39.98,-76.78
"15443",1,40.67,-75.37
"15444",1,36.73,-108.22
"15445",1,26.44,-80.13
"15446",1,40.92,-74.14
"15447",1,39.7,-75.66
"15448",1,37.78,-90.44
"15449",1,39.7,-75.58
"15450",1,37.77,-90.44
"15451",1,39.75,-75.57
"15452",1,39.75,-75.55
"15453",1,45.84,-91.87
"15454",1,44.76,-88.61
"15455",1,44.94,-92.38
"15456",1,27.13,-80.22
"15457",1,26.27,-81.79
"15458",1,28.66,-81.23
"15459",1,30.48,-81.63
"15460",1,46.88,-96.79
"15461",1,31.36,-92.44
"15462",1,40.2,-74.93
"15463",1,30.15,-92.04
"15464",1,46.85,-96.88
"15465",1,36.03,-115.21
"15466",1,36.28,-115.28
"15467",1,36.07,-115.03
"15468",1,38.03,-84.51
"15469",1,41.71,-86.16
"15470",1,28.37,-81.28
"15471",1,36.08,-94.16
"15472",1,36.74,-119.75
"15473",1,33.57,-117.7
"15474",1,37.77,-122.45
"15475",1,37.25,-121.77
"15476",1,37.7,-120.98
"15477",1,30.03,-90.27
"15478",1,40.94,-98.36
"15479",1,39.73,-104.94
"15480",1,29.96,-90.08
"15481",1,35.78,-78.58
"15482",1,29.97,-90.09
"15483",1,30.65,-91.14
"15484",1,32.83,-96.87
"15485",1,31.9,-106.56
"15486",1,30.21,-95.45
"15487",1,30.2,-95.46
"15488",1,32.26,-95.31
"15489",1,30.28,-97.73
"15490",1,29.62,-95.14
"15491",1,36.15,-115.21
"15492",1,40.85,-73.84
"15493",1,32.58,-92.6
"15494",1,36.01,-80.45
"15495",1,34.26,-78.06
"15496",1,36.09,-79.82
"15497",1,36.08,-79.82
"15498",1,35.33,-78.67
"15499",1,35.19,-80.8
"15500",1,35.12,-80.87
"15501",1,35.78,-78.58
"15502",1,31.87,-90.41
"15503",1,36.01,-78.94
"15504",1,35.68,-78.56
"15505",1,42.95,-85.62
"15506",1,42.73,-84.54
"15507",1,41.26,-96.19
"15508",1,35.6,-97.53
"15509",1,46.12,-92.89
"15510",1,40.14,-82.95
"15511",1,45.11,-93.26
"15512",1,30.22,-93.23
"15513",1,30.46,-90.14
"15514",1,33.37,-82.03
"15515",1,34.78,-92.3
"15516",1,32.58,-92.07
"15517",1,32.83,-83.64
"15518",1,30.2,-92.08
"15519",1,30.16,-91.99
"15520",1,18.22,-66.05
"15521",1,33.46,-82.03
"15522",1,34.46,-93.07
"15523",1,39.91,-104.98
"15524",1,41.85,-71.4
"15525",1,41.5,-71.31
"15526",1,42.33,-71.11
"15527",1,44.48,-87.92
"15528",1,42.09,-76.8
"15529",1,42.77,-71.04
"15530",1,42.36,-71.07
"15531",1,18.43,-66.47
"15532",1,44.98,-74.67
"15533",1,39.89,-105.07
"15534",1,40.52,-85.64
"15535",1,33.07,-111.76
"15536",1,35.07,-107.57
"15537",1,35.48,-83.32
"15538",1,43.18,-99.29
"15539",1,41.08,-81.53
"15540",1,42.74,-93.19
"15541",1,33.41,-111.69
"15542",1,41.81,-71.41
"15543",1,41.79,-71.37
"15544",1,41.81,-71.41
"15545",1,41.84,-71.38
"15546",1,41.83,-71.44
"15547",1,41.86,-71.46
"15548",1,41.74,-71.46
"15549",1,41.87,-71.38
"15550",1,41.71,-71.48
"15551",1,41.98,-71.51
"15552",1,42,-71.5
"15553",1,41.43,-71.5
"15554",1,31.77,-82.35
"15555",1,41.9,-95.08
"15556",1,39.74,-75.61
"15557",1,32.26,-81.22
"15558",1,37.35,-79.52
"15559",1,43.45,-88.83
"15560",1,32.79,-96.78
"15561",1,32.36,-86.13
"15562",1,42.37,-71.25
"15563",1,32.88,-86.62
"15564",1,41.4,-73.45
"15565",1,39.78,-86.27
"15566",1,13.53,144.82
"15567",1,44.27,-73.98
"15568",1,36.15,-86.8
"15569",1,45.93,-112.51
"15570",1,29.35,-98.55
"15571",1,37.73,-84.29
"15572",1,29.61,-95.64
"15573",1,40.4,-81.34
"15574",1,32.58,-97.32
"15575",1,41.1,-85.11
"15576",1,32.34,-95.29
"15577",1,32.34,-95.29
"15578",1,32.83,-96.71
"15579",1,32.92,-96.66
"15580",1,33.17,-97.09
"15581",1,37.7,-97.33
"15582",1,32.5,-92.11
"15583",1,30.64,-92.42
"15584",1,30.24,-92.66
"15585",1,32.5,-93.75
"15586",1,37.31,-121.92
"15587",1,39.83,-86.28
"15588",1,30.2,-93.22
"15589",1,39.75,-104.97
"15590",1,39.67,-104.97
"15591",1,39.73,-104.83
"15592",1,30.84,-91
"15593",1,37.82,-122.26
"15594",1,43.07,-89.4
"15595",1,34.74,-92.38
"15596",1,34.74,-92.29
"15597",1,42.1,-71.08
"15598",1,35.31,-80.75
"15599",1,35.09,-80.87
"15600",1,36.07,-80.3
"15601",1,39.95,-76.72
"15602",1,40.97,-76.6
"15603",1,36.18,-86.85
"15604",1,30.04,-95.61
"15605",1,36.04,-95.95
"15606",1,30.19,-97.81
"15607",1,27.78,-97.39
"15608",1,31.78,-106.47
"15609",1,32.74,-97.34
"15610",1,32.87,-83.69
"15611",1,43.6,-83.92
"15612",1,42.35,-83.05
"15613",1,29.75,-94.95
"15614",1,42.35,-83.06
"15615",1,42.23,-83.28
"15616",1,40.01,-75.18
"15617",1,32.37,-86.29
"15618",1,41.5,-81.67
"15619",1,40.99,-80.66
"15620",1,33.48,-112.08
"15621",1,38.33,-85.71
"15622",1,39.93,-75.17
"15623",1,33.52,-90.2
"15624",1,36.86,-76.3
"15625",1,42.28,-83.73
"15626",1,42.06,-124.29
"15627",1,41.4,-82.22
"15628",1,36.11,-115.13
"15629",1,32.25,-110.88
"15630",1,33.46,-112.06
"15631",1,41.75,-72.68
"15632",1,35.42,-97.53
"15633",1,47.98,-122.22
"15634",1,40.39,-80.53
"15635",1,40.26,-76.67
"15636",1,42.59,-114.5
"15637",1,44.33,-72.75
"15638",1,42.65,-73.78
"15639",1,41.87,-87.67
"15640",1,30.41,-90.08
"15641",1,35.76,-109.05
"15642",1,35.83,-96.4
"15643",1,36.04,-95.95
"15644",1,36.15,-95.97
"15645",1,40.38,-96.2
"15646",1,32.5,-93.72
"15647",1,35.17,-101.94
"15648",1,30.3,-97.82
"15649",1,33.03,-96.85
"15650",1,29.77,-95.2
"15651",1,40.81,-81.4
"15652",1,32.91,-96.44
"15653",1,32.93,-97.25
"15654",1,33.67,-96.63
"15655",1,32.97,-96.73
"15656",1,29.71,-95.47
"15657",1,29.36,-98.46
"15658",1,30.19,-97.81
"15659",1,29.78,-95.75
"15660",1,41.6,-93.62
"15661",1,42.57,-114.49
"15662",1,35.37,-118.93
"15663",1,30.95,-92.18
"15664",1,30.38,-91.09
"15665",1,31.6,-83.25
"15666",1,33.56,-117.67
"15667",1,42.99,-87.95
"15668",1,40.77,-73.95
"15669",1,40.26,-76.88
"15670",1,36.59,-82.26
"15671",1,32.88,-96.77
"15672",1,32.5,-94.73
"15673",1,35.96,-83.94
"15674",1,42.65,-73.78
"15675",1,30.37,-89.12
"15676",1,40.75,-82.53
"15677",1,32.89,-96.77
"15678",1,26.19,-98.23
"15679",1,32.82,-96.85
"15680",1,29.72,-95.38
"15681",1,33.43,-94.05
"15682",1,32.79,-96.78
"15683",1,29.81,-95.43
"15684",1,34.21,-101.73
"15685",1,27.54,-99.48
"15686",1,30.09,-94.13
"15687",1,33.67,-96.64
"15688",1,33.03,-96.85
"15689",1,31.78,-106.48
"15690",1,34.8,-86.98
"15691",1,41.99,-91.66
"15692",1,45.49,-89.73
"15693",1,30.02,-90.27
"15694",1,30.07,-89.95
"15695",1,33.68,-84.43
"15696",1,30.44,-91
"15697",1,33.81,-84.39
"15698",1,42.64,-83.29
"15699",1,42.21,-83.15
"15700",1,36.04,-78.9
"15701",1,25.74,-80.21
"15702",1,33.21,-87.53
"15703",1,39.96,-83.02
"15704",1,39.98,-83.01
"15705",1,39.97,-82.96
"15706",1,36.04,-114.98
"15707",1,32.33,-90.16
"15708",1,41.06,-73.55
"15709",1,41,-80.64
"15710",1,39.75,-84.2
"15711",1,32.6,-97.14
"15712",1,32.47,-99.73
"15713",1,30.09,-94.13
"15714",1,31.34,-94.74
"15715",1,29.43,-98.49
"15716",1,32,-102.14
"15717",1,29.51,-98.48
"15718",1,30.28,-95.48
"15719",1,33.01,-96.79
"15720",1,32.92,-96.66
"15721",1,29.53,-98.59
"15722",1,32.55,-92.91
"15723",1,43.78,-88.43
"15724",1,29.24,-81.11
"15725",1,34.74,-92.38
"15726",1,34.47,-93.07
"15727",1,29.73,-95.49
"15728",1,33.46,-94.03
"15729",1,34.75,-92.34
"15730",1,42.65,-71.37
"15731",1,42.61,-82.88
"15732",1,42.96,-85.66
"15733",1,40.7,-84.09
"15734",1,40.25,-76.92
"15735",1,39.92,-75.27
"15736",1,33.44,-112.08
"15737",1,41.32,-96.02
"15738",1,32.32,-90.88
"15739",1,33.49,-111.92
"15740",1,37.44,-79.19
"15741",1,64.68,-147.09
"15742",1,33.01,-96.62
"15743",1,39.95,-75.15
"15744",1,28.81,-97
"15745",1,31.85,-102.37
"15746",1,30.2,-92.01
"15747",1,34.9,-76.91
"15748",1,35.39,-97.52
"15749",1,32.76,-97.14
"15750",1,32.03,-93.34
"15751",1,32.49,-93.74
"15752",1,42.42,-83.18
"15753",1,40.36,-80.63
"15754",1,40.2,-85.41
"15755",1,41.62,-87.52
"15756",1,40.31,-78.92
"15757",1,41.26,-75.87
"15758",1,33.46,-112.06
